month,division,line,period,num_passengers,additional platform time,additional train time,total_apt,total_att,over_five_mins,over_five_mins_perc,customer journey time performance
2024-08-01,B DIVISION,C,offpeak,2379668.8,1.6783751,0.61414176,3993976.8,1461453.9,460991.4,0.19372083,0.8062792
2024-08-01,B DIVISION,C,peak,1784528.2,1.6106994,0.44034982,2874338.5,785816.75,309269.2,0.17330585,0.82669413
2024-08-01,B DIVISION,D,offpeak,2615124.5,1.6901249,1.0690312,4419887,2795649.8,656646,0.2510955,0.7489045
2024-08-01,B DIVISION,D,peak,2322085.2,1.408968,0.6749741,3271743.8,1567347.2,467841.4,0.2014747,0.79852533
2024-08-01,B DIVISION,E,offpeak,3352950.2,1.3303723,0.51299936,4460672,1720061.2,554536,0.16538748,0.8346125
2024-08-01,B DIVISION,E,peak,3465619.8,0.989426,-0.6649087,3428974.2,-2304320.8,299184.7,0.08632935,0.91367066
2024-08-01,B DIVISION,F,offpeak,4303286.5,1.8769603,0.38727635,8077098,1666561.1,932968.8,0.21680377,0.7831962
2024-08-01,B DIVISION,F,peak,4308668.5,1.4267738,-0.52787143,6147495,-2274423,563247,0.13072415,0.86927587
2024-08-01,B DIVISION,G,offpeak,522395,1.1432867,0.7813437,597247.25,408170.03,58778.4,0.112517156,0.8874828
2024-08-01,B DIVISION,G,peak,524517.5,0.78192127,0.56441045,410131.38,296043.16,55884.9,0.10654535,0.8934547
2024-08-01,B DIVISION,JZ,offpeak,1368782.8,1.5047618,0.91469425,2059692,1252017.8,301103.1,0.21997873,0.78002125
2024-08-01,B DIVISION,JZ,peak,1284552.4,1.2965214,0.38438904,1665449.6,493767.88,220227.9,0.1714433,0.8285567
2024-08-01,B DIVISION,L,offpeak,2672747.2,1.167814,0.63422394,3121271.8,1695120.2,276683.3,0.103520185,0.8964798
2024-08-01,B DIVISION,L,peak,2481119.5,1.5220057,0.65582764,3776278,1627186.8,219631.3,0.08852105,0.91147894
2024-08-01,B DIVISION,M,offpeak,1685000.2,2.257695,0.5200905,3804216.5,876352.7,402825.6,0.23906562,0.7609344
2024-08-01,B DIVISION,M,peak,1733388.1,1.8563457,0.047948744,3217767.5,83113.78,337806.7,0.19488232,0.80511767
2024-08-01,B DIVISION,N,offpeak,2586528.5,1.4970226,0.89409906,3872091.5,2312612.5,545286.7,0.21081798,0.789182
2024-08-01,B DIVISION,N,peak,2595182.5,1.2778233,0.24897347,3316184.8,646131.6,384906.9,0.14831592,0.8516841
2024-08-01,B DIVISION,Q,offpeak,3083345.2,1.4222639,0.7521331,4385330.5,2319086,658210.4,0.21347283,0.78652716
2024-08-01,B DIVISION,Q,peak,3069828.2,1.2898092,0.5684073,3959492.8,1744912.8,541476.1,0.17638645,0.8236135
2024-08-01,B DIVISION,R,offpeak,3336723.8,1.9288828,0.28279528,6436149.5,943609.75,744573.2,0.223145,0.776855
2024-08-01,B DIVISION,R,peak,3385843,1.471931,-0.06898186,4983727,-233561.77,524603,0.15494014,0.8450599
2024-08-01,B DIVISION,S Fkln,offpeak,133339.1,0.47974932,0.023104206,63969.34,3080.6938,5203.6,0.039025314,0.9609747
2024-08-01,B DIVISION,S Fkln,peak,114238.9,0.44263905,-0.011626784,50566.598,-1328.2311,4802.2,0.04203647,0.9579635
2024-08-01,B DIVISION,S Rock,offpeak,40778.5,1.4739344,-0.6545122,60104.836,-26690.027,5650.8,0.13857302,0.86142695
2024-08-01,B DIVISION,S Rock,peak,25435.5,0.54656905,-1.3821363,13902.257,-35155.332,1965.2,0.077262096,0.9227379
2024-08-01,B DIVISION,W,offpeak,1289575.9,1.081139,0.40217885,1394210.8,518640.16,169196,0.13120282,0.8687972
2024-08-01,B DIVISION,W,peak,1368413.8,0.7929534,-0.19686909,1085088.4,-269398.38,105823.9,0.077333264,0.9226667
2024-07-01,A DIVISION,1,offpeak,4804193,1.1673484,0.7086479,5608167,3404481.5,627982.1,0.13071541,0.8692846
2024-07-01,A DIVISION,1,peak,5215829.5,1.1845033,0.7019719,6178167.5,3661365.8,627537.3,0.120313995,0.879686
2024-07-01,A DIVISION,2,offpeak,3118063,1.3904616,0.5061162,4335547,1578102.4,534693.4,0.17148255,0.82851744
2024-07-01,A DIVISION,2,peak,3539922.5,1.2712814,0.2907701,4500237.5,1029303.6,447220.9,0.12633635,0.87366366
2024-07-01,A DIVISION,3,offpeak,2348329.5,1.0856855,0.34348455,2549547.2,806614.9,293170.1,0.12484198,0.875158
2024-07-01,A DIVISION,3,peak,2771804.2,1.304749,0.42491037,3616509,1177768.4,350879.5,0.12658884,0.8734112
2024-07-01,A DIVISION,4,offpeak,4209022.5,0.95554674,0.33188748,4021917.5,1396921.9,531252,0.12621744,0.8737826
2024-07-01,A DIVISION,4,peak,4273719.5,1.1299444,0.2652846,4829066,1133752,511039.22,0.11957715,0.88042283
2024-07-01,A DIVISION,5,offpeak,2795716.2,1.1603603,0.31687677,3244038.2,885897.56,362139.6,0.12953374,0.87046623
2024-07-01,A DIVISION,5,peak,3610357.5,1.0475824,0.007304473,3782147,26371.758,384150.1,0.10640223,0.8935978
2024-07-01,A DIVISION,6,offpeak,5370984.5,1.0837435,0.56182045,5820769,3017528.8,611951.4,0.11393654,0.88606346
2024-07-01,A DIVISION,6,peak,5833968.5,1.1532049,0.63359773,6727761,3696389.2,684358.9,0.1173059,0.8826941
2024-07-01,A DIVISION,7,offpeak,4085461.2,1.0027072,0.41135064,4096521.5,1680557.1,409631.5,0.10026567,0.8997343
2024-07-01,A DIVISION,7,peak,4513410,0.74966246,0.24196021,3383534,1092065.6,271350.9,0.06012104,0.93987894
2024-07-01,A DIVISION,S 42nd,offpeak,387919.4,0.48260522,-0.09314833,187211.92,-36134.047,7121.5,0.018358195,0.9816418
2024-07-01,A DIVISION,S 42nd,peak,460583.2,0.45105052,-0.10641107,207746.28,-49011.152,4343.1,0.009429567,0.9905704
2024-07-01,B DIVISION,A,offpeak,3927596.2,1.4001901,1.1178933,5499381.5,4390633.5,866845,0.22070624,0.7792938
2024-07-01,B DIVISION,A,peak,4719253.5,1.1196914,0.7195766,5284108,3395864.5,761699.1,0.16140245,0.83859754
2024-07-01,B DIVISION,B,offpeak,2539327.5,1.5782344,0.9364201,4007654,2377877.2,534265.2,0.21039635,0.78960365
2024-07-01,B DIVISION,B,peak,3267964.8,1.5866196,1.1147759,5185017,3643048.2,706583.7,0.21621521,0.7837848
2024-07-01,B DIVISION,C,offpeak,2820484,1.7812155,0.87062085,5023890,2455572.2,603125.9,0.21383773,0.78616226
2024-07-01,B DIVISION,C,peak,2183450.2,1.8265694,0.48429835,3988223.5,1057441.4,415699.3,0.19038643,0.8096136
2024-07-01,B DIVISION,D,offpeak,2898150.2,1.8830705,1.3667184,5457421.5,3960955.5,778974.9,0.26878348,0.73121655
2024-07-01,B DIVISION,D,peak,2762073.5,1.3605424,0.97115374,3757918,2682398,576373.4,0.20867418,0.7913258
2024-07-01,B DIVISION,E,offpeak,3708026,1.2457815,0.32955262,4619390.5,1221989.6,601641.4,0.16225383,0.83774614
2024-07-01,B DIVISION,E,peak,4086755.5,1.3313135,-0.14182882,5440752.5,-579619.7,510295.3,0.12486563,0.87513435
2024-07-01,B DIVISION,F,offpeak,4431832.5,1.9422599,0.33977896,8607771,1505843.5,952864.3,0.21500458,0.78499544
2024-07-01,B DIVISION,F,peak,4834879,1.6399626,-0.20991299,7929020,-1014903.8,731999.1,0.15139967,0.8486003
2024-07-01,B DIVISION,G,offpeak,515036.6,0.733669,0.38243568,377866.38,196968.38,68651.8,0.133295,0.866705
2024-07-01,B DIVISION,G,peak,537305.5,1.0047898,-0.05155254,539879.1,-27699.465,78285.3,0.1456998,0.8543002
2024-07-01,B DIVISION,JZ,offpeak,1428322.2,1.234481,0.90995294,1763236.8,1299706.1,288906.1,0.20226954,0.79773045
2024-07-01,B DIVISION,JZ,peak,1503164.1,0.9655435,0.55196947,1451370.2,829700.75,246518.9,0.16399999,0.836
2024-07-01,B DIVISION,L,offpeak,2895636.5,1.3215636,0.62540025,3826768,1810931.9,328497.2,0.11344559,0.8865544
2024-07-01,B DIVISION,L,peak,2871655.5,1.4840295,0.6228895,4261621.5,1788724.2,305563.5,0.10640673,0.89359325
2024-07-01,B DIVISION,M,offpeak,1717149,1.9804027,0.47943118,3400646.5,823254.75,368065.8,0.21434703,0.78565294
2024-07-01,B DIVISION,M,peak,1984026.8,1.8194579,0.2427075,3609853,481538.2,403553.2,0.20340109,0.7965989
2024-07-01,B DIVISION,N,offpeak,2728055.8,1.3515756,0.7077243,3687173.5,1930711.2,513366.5,0.18818036,0.8118196
2024-07-01,B DIVISION,N,peak,2885069.2,1.2942798,0.42914253,3734086.8,1238105.9,445013.3,0.15424702,0.845753
2024-07-01,B DIVISION,Q,offpeak,3348455.8,1.2778921,0.45950344,4278965,1538626.9,650482.2,0.19426334,0.80573666
2024-07-01,B DIVISION,Q,peak,3460815.2,1.5317816,0.7190355,5301213,2488449,708354.8,0.2046786,0.7953214
2024-07-01,B DIVISION,R,offpeak,3635670,1.9241227,0.16586752,6995475,603039.56,798810.5,0.21971479,0.7802852
2024-07-01,B DIVISION,R,peak,3948933,1.6462923,0.046535213,6501098,183764.42,677314.5,0.17151836,0.8284816
2024-07-01,B DIVISION,S Fkln,offpeak,91230.6,0.48855802,0.042645976,44571.44,3890.6182,2982.6,0.032692976,0.96730703
2024-07-01,B DIVISION,S Fkln,peak,83569.1,0.45381343,0.068465725,37924.777,5721.6187,3431.8,0.041065417,0.9589346
2024-07-01,B DIVISION,S Rock,offpeak,35765.4,1.4360249,-0.83246773,51360.008,-29773.543,4121.2,0.11522868,0.8847713
2024-07-01,B DIVISION,S Rock,peak,23463,1.5237871,-1.3630643,35752.617,-31981.578,2087.3,0.08896134,0.91103864
2024-07-01,B DIVISION,W,offpeak,1367297.6,0.9323972,0.2233235,1274864.5,305349.7,153134.6,0.111998,0.888002
2024-07-01,B DIVISION,W,peak,1569735.1,0.8709029,-0.10994222,1367086.9,-172580.17,127138,0.08099328,0.9190067
2024-06-01,A DIVISION,1,offpeak,4746890.5,1.0220435,0.76268774,4851528.5,3620395.2,564177.1,0.11885193,0.88114804
2024-06-01,A DIVISION,1,peak,4840214,1.1081791,0.59198177,5363824,2865318.5,488601.2,0.1009462,0.8990538
2024-06-01,A DIVISION,2,offpeak,2893558.2,1.5763735,0.5283471,4561328.5,1528803,515010.3,0.17798512,0.82201487
2024-06-01,A DIVISION,2,peak,3284177.8,1.3319567,0.32657796,4374382.5,1072540.1,418832.3,0.12753034,0.87246966
2024-06-01,A DIVISION,3,offpeak,2249750.5,1.0539403,0.40981764,2371102.8,921987.44,257568.8,0.114487715,0.8855123
2024-06-01,A DIVISION,3,peak,2550628.5,1.047309,0.30341923,2671296.2,773909.75,257214.7,0.10084365,0.89915633
2024-06-01,A DIVISION,4,offpeak,3885113,0.9977764,0.43801475,3876474,1701736.9,506126.6,0.13027333,0.86972666
2024-06-01,A DIVISION,4,peak,3855973,1.0435373,0.59495234,4023851.8,2294120.2,551001.7,0.14289562,0.85710436
2024-06-01,A DIVISION,5,offpeak,2605987.8,1.2357612,0.56812257,3220378.5,1480520.4,391078,0.15006901,0.849931
2024-06-01,A DIVISION,5,peak,3285484,1.1134325,0.47420806,3658164.8,1558003,467186,0.14219701,0.857803
2024-06-01,A DIVISION,6,offpeak,5079585.5,1.1522868,0.568563,5853139,2888064,609441.7,0.11997864,0.8800214
2024-06-01,A DIVISION,6,peak,5481108.5,1.2994461,0.7258668,7122405,3978554.5,732503.7,0.13364153,0.86635846
2024-06-01,A DIVISION,7,offpeak,3715236,1.0009927,0.39495373,3718924,1467346.4,414712.8,0.11162489,0.8883751
2024-06-01,A DIVISION,7,peak,4102478.5,0.9781077,0.37707296,4012665.8,1546933.8,345365.9,0.0841847,0.9158153
2024-06-01,A DIVISION,S 42nd,offpeak,371676,0.5491701,-0.093332626,204113.34,-34689.496,9495.3,0.025547251,0.97445273
2024-06-01,A DIVISION,S 42nd,peak,448168,0.60980266,-0.11865437,273294.06,-53177.094,8613.5,0.019219356,0.98078066
2024-06-01,B DIVISION,A,offpeak,3586960,1.3728445,0.84739196,4924338,3039561,784460.8,0.21869795,0.78130203
2024-06-01,B DIVISION,A,peak,4197327.5,1.122477,0.5134387,4711403.5,2155070.2,671205.9,0.15991269,0.8400873
2024-06-01,B DIVISION,B,offpeak,1882529.6,2.154157,0.81748104,4055264.2,1538932.2,458923.6,0.24378029,0.7562197
2024-06-01,B DIVISION,B,peak,2814558,1.8969942,0.9284834,5339200.5,2613270.5,639210.6,0.2271087,0.7728913
2024-06-01,B DIVISION,C,offpeak,2417803.2,1.5834365,0.5274585,3828437.8,1275290.9,427591.5,0.17685124,0.8231488
2024-06-01,B DIVISION,C,peak,2034095.4,1.596997,0.3219873,3248444.2,654952.9,330744.8,0.16260044,0.83739954
2024-06-01,B DIVISION,D,offpeak,3054898.5,1.6831943,0.9226652,5141987.5,2818648.5,766789.2,0.25100318,0.74899685
2024-06-01,B DIVISION,D,peak,2706649,1.3856893,0.8128076,3750574.5,2199985,567006.9,0.20948666,0.79051334
2024-06-01,B DIVISION,E,offpeak,3371649.5,1.2613167,0.108562134,4252717.5,366033.47,477795.3,0.14170966,0.8582904
2024-06-01,B DIVISION,E,peak,3701078.5,1.4550232,-0.46191233,5385155,-1709573.8,359921.6,0.097247764,0.9027522
2024-06-01,B DIVISION,F,offpeak,3957061,1.6776409,-0.011700757,6638527.5,-46300.61,761316.1,0.19239433,0.8076057
2024-06-01,B DIVISION,F,peak,4432265,1.288478,-0.6289536,5710876,-2787688.8,505877,0.114135094,0.8858649
2024-06-01,B DIVISION,G,offpeak,1258550.2,1.100867,0.876135,1385496.5,1102659.9,209058.3,0.16611041,0.8338896
2024-06-01,B DIVISION,G,peak,1382517.4,1.0890304,0.5670281,1505603.5,783926.25,247179.2,0.17878921,0.8212108
2024-06-01,B DIVISION,JZ,offpeak,1297066.8,1.5600059,0.9137306,2023431.8,1185169.6,304553.7,0.23480187,0.7651981
2024-06-01,B DIVISION,JZ,peak,1375997,1.2557782,0.5680659,1727947.1,781656.94,252490.7,0.18349655,0.81650347
2024-06-01,B DIVISION,L,offpeak,2682746.2,0.8966991,0.60409987,2405616.2,1620646.8,253615.8,0.09453589,0.9054641
2024-06-01,B DIVISION,L,peak,2666256,0.79171795,0.40000856,2110922.8,1066525.2,166086.8,0.062292144,0.93770784
2024-06-01,B DIVISION,M,offpeak,1615547.4,2.5235484,0.23154984,4076912,374079.75,424559.5,0.26279607,0.73720396
2024-06-01,B DIVISION,M,peak,1891356.5,2.172224,0.028766528,4108450.2,54407.758,377197.2,0.1994321,0.8005679
2024-06-01,B DIVISION,N,offpeak,2526741.5,1.3457296,0.5463647,3400311,1380522.4,459327.8,0.18178661,0.8182134
2024-06-01,B DIVISION,N,peak,2669716.5,1.170873,0.33081356,3125899,883178.44,383082.2,0.14349172,0.8565083
2024-06-01,B DIVISION,Q,offpeak,3162374,1.7438179,0.54061645,5514604,1709631.4,655357.3,0.20723587,0.7927641
2024-06-01,B DIVISION,Q,peak,3217008.5,1.4801419,0.49807236,4761629,1602303,610796.4,0.18986471,0.8101353
2024-06-01,B DIVISION,R,offpeak,3361072,1.7683781,0.07464549,5943646,250888.84,678289.8,0.20180759,0.79819244
2024-06-01,B DIVISION,R,peak,3642990.8,1.4817122,-0.048356242,5397864,-176161.34,581450.2,0.15960793,0.84039205
2024-06-01,B DIVISION,S Fkln,offpeak,182386,0.65514106,0.0996517,119488.555,18175.076,8400.1,0.046056714,0.9539433
2024-06-01,B DIVISION,S Fkln,peak,177672,0.57651776,0.06428377,102431.06,11421.427,8653.4,0.048704356,0.9512957
2024-06-01,B DIVISION,S Rock,offpeak,25400,0.72737837,-0.9568134,18475.41,-24303.06,2470.7,0.09727165,0.9027283
2024-06-01,B DIVISION,S Rock,peak,18388,0.6305632,-1.3315173,11594.796,-24483.941,1599.6,0.08699152,0.9130085
2024-06-01,B DIVISION,W,offpeak,1284420.5,0.8732323,0.15691766,1121597.5,201548.25,133098.5,0.103625335,0.89637464
2024-06-01,B DIVISION,W,peak,1470324.6,0.7472657,-0.14974587,1098723.1,-220175.03,108861.4,0.07403903,0.92596096
2024-05-01,A DIVISION,1,offpeak,4526043,1.0760942,0.7793154,4870448.5,3527215.2,564941.8,0.12482024,0.87517977
2024-05-01,A DIVISION,1,peak,4797111,1.412576,0.6227118,6776284,2987217.5,490885,0.1023293,0.8976707
2024-05-01,A DIVISION,2,offpeak,2969421.5,1.5100399,0.3834012,4483945.5,1138479.8,483401.4,0.16279311,0.8372069
2024-05-01,A DIVISION,2,peak,3429320,1.3524264,0.19427094,4637902.5,666217.2,382345.7,0.111493155,0.8885068
2024-05-01,A DIVISION,3,offpeak,2314046.8,1.0712364,0.32082707,2478890.8,742408.8,276844.4,0.119636476,0.8803635
2024-05-01,A DIVISION,3,peak,2636871.8,1.2095928,0.26914522,3189541.2,709701.44,256446.9,0.09725422,0.9027458
2024-05-01,A DIVISION,4,offpeak,3796780.8,1.1234971,0.4766459,4265672,1809719.9,520186.2,0.13700718,0.8629928
2024-05-01,A DIVISION,4,peak,3943926.5,1.0407239,0.4955876,4104538.5,1954560.9,459578.2,0.11652809,0.8834719
2024-05-01,A DIVISION,5,offpeak,2770739.2,1.1965574,0.47842208,3315348.8,1325582.8,384395.5,0.13873392,0.8612661
2024-05-01,A DIVISION,5,peak,3466545.8,1.0697049,0.21047217,3708180.8,729611.4,366434.4,0.105705924,0.8942941
2024-05-01,A DIVISION,6,offpeak,5241436,1.2862334,0.6784278,6741710.5,3555936.2,707899,0.13505821,0.8649418
2024-05-01,A DIVISION,6,peak,5661210,1.5952977,0.9442994,9031315,5345877,832388.8,0.14703374,0.85296625
2024-05-01,A DIVISION,7,offpeak,3933174.5,1.4789028,0.4670327,5816783,1836921.2,484666.5,0.12322527,0.8767747
2024-05-01,A DIVISION,7,peak,4287287.5,1.1273766,0.6415571,4833387.5,2750539.8,397945.3,0.092819825,0.9071802
2024-05-01,A DIVISION,S 42nd,offpeak,362445.3,0.4846563,-0.10036819,175661.4,-36377.977,6164.6,0.01700836,0.98299164
2024-05-01,A DIVISION,S 42nd,peak,446573.4,0.39932486,-0.12541166,178327.88,-56005.508,581.2,0.0013014658,0.99869853
2024-05-01,B DIVISION,A,offpeak,3724561,1.2280712,0.84057343,4574026,3130767,767295.4,0.20600963,0.7939904
2024-05-01,B DIVISION,A,peak,4402401,1.0959888,0.56966716,4824982,2507903.2,725557.6,0.16480953,0.8351905
2024-05-01,B DIVISION,B,offpeak,1877612.1,1.876492,0.88903624,3523324.2,1669265.1,458069.6,0.24396391,0.7560361
2024-05-01,B DIVISION,B,peak,2948617.2,2.3266215,1.2030239,6860316.5,3547257,732038.9,0.24826515,0.75173485
2024-05-01,B DIVISION,C,offpeak,2420607,1.5081574,0.5085241,3650656.2,1230937.1,421531.1,0.17414272,0.8258573
2024-05-01,B DIVISION,C,peak,2049094.6,1.5990266,0.2662297,3276556.8,545529.8,343136.5,0.16745761,0.83254236
2024-05-01,B DIVISION,D,offpeak,3239220.2,1.4503851,0.9719854,4698117,3148474.8,768618.3,0.23728497,0.76271504
2024-05-01,B DIVISION,D,peak,2948991.8,1.435576,1.0580864,4233502,3120288,630098.1,0.2136656,0.7863344
2024-05-01,B DIVISION,E,offpeak,3464043.2,1.1073561,0.2795488,3835929.5,968369.1,504080.1,0.14551784,0.8544822
2024-05-01,B DIVISION,E,peak,3913999.8,1.0642903,-0.37555012,4165631.8,-1469903.1,382091.7,0.0976218,0.9023782
2024-05-01,B DIVISION,F,offpeak,4091602,1.6338382,0.1597935,6685015.5,653811.4,820972,0.20064805,0.79935193
2024-05-01,B DIVISION,F,peak,4605946,1.5003507,-0.3971423,6910534.5,-1829215.9,639036.9,0.13874173,0.86125827
2024-05-01,B DIVISION,G,offpeak,1246857.5,1.1301818,0.9070245,1409175.6,1130930.2,214585.9,0.17210138,0.8278986
2024-05-01,B DIVISION,G,peak,1429087,1.1331979,0.6304344,1619438.4,900945.56,265752.4,0.18595956,0.8140404
2024-05-01,B DIVISION,JZ,offpeak,1378220.1,1.373918,0.94778013,1893561.5,1306249.6,307135.5,0.22284938,0.77715063
2024-05-01,B DIVISION,JZ,peak,1470883.5,1.2426082,0.8180114,1827731.8,1203199.5,287804.4,0.19566771,0.8043323
2024-05-01,B DIVISION,L,offpeak,2636045,1.0526912,0.65015715,2774941.8,1713843.5,267948.9,0.10164807,0.8983519
2024-05-01,B DIVISION,L,peak,2679121.2,0.8515966,0.54823405,2281530.5,1468785.4,213138.4,0.07955534,0.92044467
2024-05-01,B DIVISION,M,offpeak,1662071.5,2.1275098,0.2612254,3536073.5,434175.28,415247.6,0.24983738,0.7501626
2024-05-01,B DIVISION,M,peak,1967010,2.066826,0.101481326,4065467.8,199614.78,398170.5,0.20242424,0.7975758
2024-05-01,B DIVISION,N,offpeak,2551136.5,1.5136123,0.8689191,3861431.5,2216731.2,489052.2,0.19169974,0.80830026
2024-05-01,B DIVISION,N,peak,2817874.5,1.5447909,0.6586122,4353027,1855886.5,489020.5,0.17354232,0.8264577
2024-05-01,B DIVISION,Q,offpeak,3190864.5,1.3081082,0.41579896,4173996.2,1326758.1,590550.5,0.18507539,0.8149246
2024-05-01,B DIVISION,Q,peak,3356211,1.4516774,0.79254746,4872135.5,2659956.5,674716.1,0.20103507,0.7989649
2024-05-01,B DIVISION,R,offpeak,3476671.8,1.8468435,0.23331518,6420868.5,811160.3,714570,0.20553277,0.7944672
2024-05-01,B DIVISION,R,peak,3837145,1.7360866,0.08128714,6661616,311910.53,676249.4,0.17623764,0.82376236
2024-05-01,B DIVISION,S Fkln,offpeak,196053.9,0.7954455,0.09354823,155950.2,18340.496,9664.2,0.049293585,0.9507064
2024-05-01,B DIVISION,S Fkln,peak,182095.2,0.4349959,0.044138562,79210.664,8037.42,5474.4,0.030063396,0.9699366
2024-05-01,B DIVISION,S Rock,offpeak,28125.3,1.7375336,-0.6597566,48868.656,-18555.852,3172.1,0.11278457,0.88721544
2024-05-01,B DIVISION,S Rock,peak,19454.4,0.65430164,-1.1868008,12729.046,-23088.5,1950.5,0.100260094,0.8997399
2024-05-01,B DIVISION,W,offpeak,1320082,0.85524803,0.32699788,1128997.5,431664,153803.8,0.11651079,0.8834892
2024-05-01,B DIVISION,W,peak,1547284.4,1.1510993,0.16742463,1781078,259053.53,158039.9,0.10214017,0.8978598
2024-04-01,A DIVISION,1,offpeak,4778890,1.172427,0.85903805,5602899.5,4105248.2,648714.1,0.13574578,0.86425424
2024-04-01,A DIVISION,1,peak,5037462.5,1.8613563,0.7763932,9376512,3911051.5,614847.7,0.12205504,0.87794495
2024-04-01,A DIVISION,2,offpeak,3173538.5,1.7943944,0.7638495,5694579.5,2424105.8,608830.6,0.19184598,0.808154
2024-04-01,A DIVISION,2,peak,3621922.5,1.6477817,0.42282528,5968138,1531440.2,494250.6,0.13646084,0.86353916
2024-04-01,A DIVISION,3,offpeak,2368340,1.2587826,0.54100263,2981225.2,1281278.2,331737.1,0.14007157,0.8599284
2024-04-01,A DIVISION,3,peak,2736198.2,1.6177349,0.51414025,4426443.5,1406789.5,334268.1,0.122165166,0.87783486
2024-04-01,A DIVISION,4,offpeak,4225165,1.0101317,0.4433622,4267973,1873278.4,569347.4,0.13475153,0.8652485
2024-04-01,A DIVISION,4,peak,4307078,0.8742468,0.3714742,3765448.8,1599968.2,482636.5,0.1120566,0.8879434
2024-04-01,A DIVISION,5,offpeak,2770411.2,1.16651,0.56326365,3231712.5,1560471.9,399975.2,0.14437395,0.85562605
2024-04-01,A DIVISION,5,peak,3566468.2,0.8830449,0.27153435,3149351.8,968418.6,399482.3,0.11201061,0.8879894
2024-04-01,A DIVISION,6,offpeak,5763105.5,1.1178297,0.61272156,6442170.5,3531178.8,653649.2,0.113419615,0.8865804
2024-04-01,A DIVISION,6,peak,6121126,1.1598333,0.7030762,7099485.5,4303617.5,749164.9,0.12239005,0.87760997
2024-04-01,A DIVISION,7,offpeak,4024156.8,1.1093979,0.735471,4464391,2959650.8,547605.3,0.13607952,0.8639205
2024-04-01,A DIVISION,7,peak,4391726,1.160038,0.65019536,5094569,2855479.8,457925,0.104269944,0.8957301
2024-04-01,A DIVISION,S 42nd,offpeak,383233.4,1.2429183,-0.10081121,476327.78,-38634.223,11647.8,0.030393489,0.9696065
2024-04-01,A DIVISION,S 42nd,peak,446463.6,0.41325635,-0.115604796,184503.92,-51613.332,1757.7001,0.003936939,0.99606305
2024-04-01,B DIVISION,A,offpeak,3951084.5,1.261254,0.8018674,4983321,3168246,830636.9,0.2102301,0.7897699
2024-04-01,B DIVISION,A,peak,4809296.5,1.0278316,0.5196898,4943146.5,2499342.2,743933.3,0.15468651,0.8453135
2024-04-01,B DIVISION,B,offpeak,2138593,1.782798,0.9208527,3812679.5,1969329.2,511935.8,0.23937972,0.7606203
2024-04-01,B DIVISION,B,peak,3153788.2,1.6835645,0.9905468,5309606,3123975,701169.2,0.22232603,0.77767396
2024-04-01,B DIVISION,C,offpeak,2849547.2,1.4961426,0.5566109,4263329,1586089,479780.6,0.16837081,0.83162916
